"flags","price","side","size","symbol","timestamp","trade_id","type","","","","","","","","","","","",""
"1","68.95","S","100","UDOW","2026-09-11 12:06:24.920184+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.49","B","100","MASK","2026-09-11 12:06:24.923260+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.5","B","100","MASK","2026-09-11 12:06:24.923265+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.58","B","0","EEM","2026-09-11 12:06:24.927350+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.27","S","300","SSO","2026-09-11 12:06:24.940805+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.44","S","600","TQQQ","2026-09-11 12:06:24.943187+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.46","S","0","TQQQ","2026-09-11 12:06:24.943193+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.18","B","1420","SQQQ","2026-09-11 12:06:24.943384+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.88","S","100","IVV","2026-09-11 12:06:24.943693+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.95","S","0","IVV","2026-09-11 12:06:24.943705+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.48","S","900","SPYM","2026-09-11 12:06:24.943761+00:00","","price_level_update","","","","","","","","","","","",""
"1","55.32","B","700","SDS","2026-09-11 12:06:24.943812+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.39","B","900","SPXU","2026-09-11 12:06:24.943948+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.96","S","200","UPRO","2026-09-11 12:06:24.946072+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.69","S","200","TNA","2026-09-11 12:06:24.946586+00:00","","price_level_update","","","","","","","","","","","",""
"1","32.71","B","2300","SH","2026-09-11 12:06:24.946782+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.95","S","0","UDOW","2026-09-11 12:06:24.952663+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.14","B","0","GDLC","2026-09-11 12:06:24.981566+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.58","B","400","EEM","2026-09-11 12:06:24.988648+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.13","B","600","GDLC","2026-09-11 12:06:24.992177+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.97","S","0","UPRO","2026-09-11 12:06:25.046062+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.95","S","200","UPRO","2026-09-11 12:06:25.046077+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.19","B","1420","SQQQ","2026-09-11 12:06:25.046104+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.74","S","600","ETHE","2026-09-11 12:06:25.101419+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.93","S","200","UPRO","2026-09-11 12:06:25.146066+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.96","S","0","UPRO","2026-09-11 12:06:25.146067+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.2","B","1420","SQQQ","2026-09-11 12:06:25.146102+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.57","B","0","USO","2026-09-11 12:06:25.212462+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","100","USO","2026-09-11 12:06:25.212473+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.95","S","0","UPRO","2026-09-11 12:06:25.246069+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.92","S","200","UPRO","2026-09-11 12:06:25.246073+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","0","QQQM","2026-09-11 12:06:25.266360+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","200","QQQM","2026-09-11 12:06:25.266361+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.96","S","100","UDOW","2026-09-11 12:06:25.272074+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","120","SQQQ","2026-09-11 12:06:25.272161+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.88","S","300","ETHU","2026-09-11 12:06:25.272184+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.1","B","0","SPY","2026-09-11 12:06:25.272270+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.15","B","100","SPY","2026-09-11 12:06:25.272283+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","0","QQQM","2026-09-11 12:06:25.277611+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.15","B","0","SPY","2026-09-11 12:06:25.297135+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","300","SPXS","2026-09-11 12:06:25.306635+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.12","B","0","SPY","2026-09-11 12:06:25.306632+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","0","USO","2026-09-11 12:06:25.314493+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.57","B","100","USO","2026-09-11 12:06:25.314496+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","0","EQNR","2026-09-11 12:06:25.340962+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.96","S","0","UDOW","2026-09-11 12:06:25.380188+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.95","S","100","UDOW","2026-09-11 12:06:25.380189+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","300","EQNR","2026-09-11 12:06:25.401686+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.95","S","0","UDOW","2026-09-11 12:06:25.405951+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","1300","SPXS","2026-09-11 12:06:25.405980+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.1","B","100","SPY","2026-09-11 12:06:25.405974+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","200","QQQM","2026-09-11 12:06:25.406311+00:00","","price_level_update","","","","","","","","","","","",""
"1","21.78","S","0","DOG","2026-09-11 12:06:25.420781+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","300","SPXS","2026-09-11 12:06:25.452163+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","0","SQQQ","2026-09-11 12:06:25.468447+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","100","SPY","2026-09-11 12:06:25.503534+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","200","QQQM","2026-09-11 12:06:25.506632+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","0","QQQM","2026-09-11 12:06:25.506632+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.77","S","400","SAN","2026-09-11 12:06:25.518527+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.95","S","100","UDOW","2026-09-11 12:06:25.519253+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.75","B","0","SAN","2026-09-11 12:06:25.520685+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.71","B","300","SAN","2026-09-11 12:06:25.520700+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:25.548301+00:00","","price_level_update","","","","","","","","","","","",""
"1","101.46","B","0","INTC","2026-09-11 12:06:25.566721+00:00","","price_level_update","","","","","","","","","","","",""
"1","101.46","B","50","INTC","2026-09-11 12:06:25.667663+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","0","EQNR","2026-09-11 12:06:25.683452+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.57","B","0","USO","2026-09-11 12:06:25.718683+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","100","USO","2026-09-11 12:06:25.718693+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.9","S","200","UPRO","2026-09-11 12:06:25.740602+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.93","S","0","UPRO","2026-09-11 12:06:25.740603+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.12","B","100","SPY","2026-09-11 12:06:25.740624+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","100","SPY","2026-09-11 12:06:25.740719+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","300","EQNR","2026-09-11 12:06:25.741860+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.75","B","300","SAN","2026-09-11 12:06:25.783017+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","0","EQNR","2026-09-11 12:06:25.785015+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","1300","SPXS","2026-09-11 12:06:25.802984+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","120","SQQQ","2026-09-11 12:06:25.804919+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","0","USO","2026-09-11 12:06:25.824497+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.55","B","100","USO","2026-09-11 12:06:25.824521+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:25.834559+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","300","EQNR","2026-09-11 12:06:25.846913+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","0","EQNR","2026-09-11 12:06:25.880576+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","0","SQQQ","2026-09-11 12:06:25.932824+00:00","","price_level_update","","","","","","","","","","","",""
"1","44.22","S","300","EQNR","2026-09-11 12:06:25.936941+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.54","S","1300","GBTC","2026-09-11 12:06:25.954008+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.53","S","3000","ARKB","2026-09-11 12:06:25.954019+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.35","S","11320","BITO","2026-09-11 12:06:25.954028+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.11","S","3420","BITU","2026-09-11 12:06:25.954030+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.52","S","1300","GBTC","2026-09-11 12:06:25.954031+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.91","S","2720","BITX","2026-09-11 12:06:25.954031+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.58","S","1920","IBIT","2026-09-11 12:06:25.954040+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.52","S","3000","ARKB","2026-09-11 12:06:25.954026+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.09","S","3420","BITU","2026-09-11 12:06:25.954045+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","10600","BITO","2026-09-11 12:06:25.954051+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.96","S","1100","FBTC","2026-09-11 12:06:25.954042+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.54","S","0","GBTC","2026-09-11 12:06:25.954058+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.11","S","520","BITU","2026-09-11 12:06:25.954062+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.53","S","0","ARKB","2026-09-11 12:06:25.954063+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.94","S","1100","FBTC","2026-09-11 12:06:25.954057+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.91","S","1620","BITX","2026-09-11 12:06:25.954091+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.35","S","3820","BITO","2026-09-11 12:06:25.954095+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","S","2000","BITX","2026-09-11 12:06:25.954097+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.88","B","640","BITX","2026-09-11 12:06:25.954106+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.96","S","0","FBTC","2026-09-11 12:06:25.954110+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","S","2280","BITX","2026-09-11 12:06:25.954227+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.58","S","2120","IBIT","2026-09-11 12:06:25.954504+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.9","B","0","FBTC","2026-09-11 12:06:25.954588+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.88","B","1100","FBTC","2026-09-11 12:06:25.954597+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.88","B","0","FBTC","2026-09-11 12:06:25.955053+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.89","B","1100","FBTC","2026-09-11 12:06:25.955063+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.08","B","0","BITU","2026-09-11 12:06:25.956414+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.58","S","1920","IBIT","2026-09-11 12:06:25.958137+00:00","","price_level_update","","","","","","","","","","","",""
